ID,Speaker,utterance,annotation,list-ID
512,CHI,[quote] xxx .,"[NULL,NULL,NULL]",1
512,CHI,[quote] xxx .,"[NULL,NULL,NULL]",2
513,OBS,on était en_train de parler d' un prénom .,"[NULL,NULL,NULL]",1
513,OBS,on était en_train de parler d' un prénom .,"[NULL,NULL,NULL]",2
514,MOT,oui non mais je sais je sais pourquoi . [media],"[NULL,NULL,NULL]",1
514,MOT,oui non mais je sais je sais pourquoi . [media],"[NULL,NULL,NULL]",2
515,MOT,c'est parce que comme . ils ont tous un prénom qui commence par un a ... [media],"[NULL,NULL,NULL]",1
515,MOT,c'est parce que comme . ils ont tous un prénom qui commence par un a ... [media],"[NULL,NULL,NULL]",2
516,OBS,[quote] ah .,"[NULL,NULL,NULL]",1
516,OBS,[quote] ah .,"[NULL,NULL,NULL]",2
517,CHI,c'est Aladin .,"[NULL,NULL,NULL]",1
517,CHI,c'est Aladin .,"[NULL,NULL,NULL]",2
518,OBS,ah . [media],"[NULL,NULL,NULL]",1
518,OBS,ah . [media],"[NULL,NULL,NULL]",2
519,MOT,l'autre jour i cherchaient des prénoms qui commencent par un a .,"[NULL,NULL,NULL]",1
519,MOT,l'autre jour i cherchaient des prénoms qui commencent par un a .,"[NULL,NULL,NULL]",2
520,CHI,[quote] c'est Aladin .,"[NULL,NULL,NULL]",1
520,CHI,[quote] c'est Aladin .,"[NULL,NULL,NULL]",2
521,OBS,ah y avait Aladin dedans . [media],"[NULL,NULL,NULL]",1
521,OBS,ah y avait Aladin dedans . [media],"[NULL,NULL,NULL]",2
522,OBS,parce que Arthur Ael c'est déjà pris . [media],"[NULL,NULL,NULL]",1
522,OBS,parce que Arthur Ael c'est déjà pris . [media],"[NULL,NULL,NULL]",2
523,CHI,c'est Aladin ça \<self interruption\>,"[NULL,NULL,NULL]",1
523,CHI,c'est Aladin ça \<self interruption\>,"[NULL,NULL,NULL]",2
524,CHI,comme film c'est Aladin ça .,"[NULL,NULL,NULL]",1
524,CHI,comme film c'est Aladin ça .,"[NULL,NULL,NULL]",2
525,MOT,Aladar il s'appelle . [media],"[NULL,NULL,NULL]",1
525,MOT,Aladar il s'appelle . [media],"[NULL,NULL,NULL]",2
526,OBS,ah j'ai compris Aladin . [media],"[NULL,NULL,NULL]",1
526,OBS,ah j'ai compris Aladin . [media],"[NULL,NULL,NULL]",2
527,MOT,[quote] xxx .,"[NULL,NULL,NULL]",1
527,MOT,[quote] xxx .,"[NULL,NULL,NULL]",2
528,MOT,oui mais elle dit Aladin mais là c'est euh le dinosaure il s'appelle c'est Aladar . [media],"[NULL,NULL,NULL]",1
528,MOT,oui mais elle dit Aladin mais là c'est euh le dinosaure il s'appelle c'est Aladar . [media],"[NULL,NULL,NULL]",2
529,OBS,Aladar . [media],"[NULL,NULL,NULL]",1
529,OBS,Aladar . [media],"[NULL,NULL,NULL]",2
530,MOT,[quote] ça ressemble à Aladin mais c'est pas tout_à_fait pareil .,"[NULL,NULL,NULL]",1
530,MOT,[quote] ça ressemble à Aladin mais c'est pas tout_à_fait pareil .,"[NULL,NULL,NULL]",2
531,OBS,c'est \<interruption\> [media],"[NULL,NULL,NULL]",1
531,OBS,c'est \<interruption\> [media],"[NULL,NULL,NULL]",2
532,CHI,oui Aladin c'est un autre .,"[NULL,NULL,NULL]",1
532,CHI,oui Aladin c'est un autre .,"[NULL,NULL,NULL]",2
533,MOT,ouais . [media],"[NULL,NULL,NULL]",1
533,MOT,ouais . [media],"[NULL,NULL,NULL]",2
534,CHI,[quote] qui est dans le film .,"[NULL,NULL,NULL]",1
534,CHI,[quote] qui est dans le film .,"[NULL,NULL,NULL]",2
535,OBS,d'accord . [media],"[NULL,NULL,NULL]",1
535,OBS,d'accord . [media],"[NULL,NULL,NULL]",2
536,MOT,c'est un autre film Aladin . [media],"[NULL,NULL,NULL]",1
536,MOT,c'est un autre film Aladin . [media],"[NULL,NULL,NULL]",2
537,OBS,d'accord . [media],"[NULL,NULL,NULL]",1
537,OBS,d'accord . [media],"[NULL,NULL,NULL]",2
538,OBS,alors on continue avec la maison .,"[NULL,NULL,NULL]",1
538,OBS,alors on continue avec la maison .,"[NULL,NULL,NULL]",2
539,CHI,ouh pardon Omer . [media],"[NULL,NULL,NULL]",1
539,CHI,ouh pardon Omer . [media],"[NULL,NULL,NULL]",2
540,MOT,alors on a dit que c'était Noël . [media],"[NULL,NULL,NULL]",1
540,MOT,alors on a dit que c'était Noël . [media],"[NULL,NULL,NULL]",2
541,MOT,qu'est-ce qu'on fait . à Noël ? [media],"[NULL,NULL,NULL]",1
541,MOT,qu'est-ce qu'on fait . à Noël ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
542,MOT,qu'est-ce qu'on prépare ? [media],"[NULL,NULL,NULL]",1
542,MOT,qu'est-ce qu'on prépare ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
543,CHI,nous . [media],"[NULL,NULL,NULL]",1
543,CHI,nous . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
544,MOT,on va préparer à manger ? [media],"[NULL,NULL,NULL]",1
544,MOT,on va préparer à manger ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
545,CHI,oui . [media],"[NULL,NULL,NULL]",1
545,CHI,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
546,CHI,mais avant on était \<None\> \<None\> là-haut \<None\> \<None\> et après on voyait le Père_Noël il est passé . [media],"[NULL,NULL,NULL]",1
546,CHI,mais avant on était \<None\> \<None\> là-haut \<None\> \<None\> et après on voyait le Père_Noël il est passé . [media],"[NULL,NULL,NULL]",2
547,MOT,et alors qu'est-ce qu'on qu'est-ce que vous avez fait là-haut ? [media],"[NULL,NULL,NULL]",1
547,MOT,et alors qu'est-ce qu'on qu'est-ce que vous avez fait là-haut ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
548,OBS,tu as vu pour de vrai le Père_Noël ? [media],"[NULL,NULL,NULL]",1
548,OBS,tu as vu pour de vrai le Père_Noël ? [media],"[NULL,NULL,NULL]",2
549,MOT,[quote] et on l'a appelé ?,"[NULL,NULL,NULL]",1
549,MOT,[quote] et on l'a appelé ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
550,CHI,oui . [media],"[NULL,NULL,NULL]",1
550,CHI,oui . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
551,OBS,ohlàlà . [media],"[NULL,NULL,NULL]",1
551,OBS,ohlàlà . [media],"[NULL,NULL,NULL]",2
552,MOT,[quote] et vous avez chanté pour l'appeler .,"[NULL,NULL,NULL]",1
552,MOT,[quote] et vous avez chanté pour l'appeler .,"[PAR-Follow-up:Add-info,NULL,NULL]",2
553,CHI,ben oui . [media],"[NULL,NULL,NULL]",1
553,CHI,ben oui . [media],"[NULL,NULL,NULL]",2
554,OBS,qu'est-ce que t as chanté ? [media],"[NULL,NULL,NULL]",1
554,OBS,qu'est-ce que t as chanté ? [media],"[NULL,NULL,NULL]",2
555,CHI,0. . [media],"[NULL,NULL,NULL]",1
555,CHI,0. . [media],"[NULL,NULL,NULL]",2
556,OBS,je sais pas moi . [media],"[NULL,NULL,NULL]",1
556,OBS,je sais pas moi . [media],"[NULL,NULL,NULL]",2
557,MOT,qu'est-ce que tu as chanté ? [media],"[NULL,NULL,NULL]",1
557,MOT,qu'est-ce que tu as chanté ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
558,CHI,il est né le divine enfant . [media],"[NULL,NULL,NULL]",1
558,CHI,il est né le divine enfant . [media],"[NULL,NULL,NULL]",2
559,OBS,[quote] il est né \<None\> ...,"[NULL,NULL,NULL]",1
559,OBS,[quote] il est né \<None\> ...,"[NULL,NULL,NULL]",2
560,CHI,il est né le divile enfant . [media],"[NULL,NULL,NULL]",1
560,CHI,il est né le divile enfant . [media],"[NULL,NULL,NULL]",2
561,MOT,le divile enfant ? [media],"[NULL,NULL,NULL]",1
561,MOT,le divile enfant ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
562,MOT,le divine enfant . [media],"[NULL,NULL,NULL]",1
562,MOT,le divine enfant . [media],"[NULL,NULL,NULL]",2
563,CHI,0. . [media],"[NULL,NULL,NULL]",1
563,CHI,0. . [media],"[NULL,NULL,NULL]",2
564,MOT,et puis quoi d' autre ?,"[NULL,NULL,NULL]",1
564,MOT,et puis quoi d' autre ?,"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
565,OBS,0. . [media],"[NULL,NULL,NULL]",1
565,OBS,0. . [media],"[NULL,NULL,NULL]",2
566,MOT,[quote] quoi d' autre ?,"[NULL,NULL,NULL]",1
566,MOT,[quote] quoi d' autre ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
567,CHI,pap petit Papa_Noël . [media],"[NULL,NULL,NULL]",1
567,CHI,pap petit Papa_Noël . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
568,MOT,bah oui . [media],"[NULL,NULL,NULL]",1
568,MOT,bah oui . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
569,OBS,ah ça fait comment ça ? [media],"[NULL,NULL,NULL]",1
569,OBS,ah ça fait comment ça ? [media],"[NULL,NULL,NULL]",2
570,CHI,petit Papa_Noël . [media],"[NULL,NULL,NULL]",1
570,CHI,petit Papa_Noël . [media],"[NULL,NULL,NULL]",2
571,CHI,0. . [media],"[NULL,NULL,NULL]",1
571,CHI,0. . [media],"[NULL,NULL,NULL]",2
572,MOT,quand tu desc \<None\> . [media],"[NULL,NULL,NULL]",1
572,MOT,quand tu desc \<None\> . [media],"[NULL,NULL,NULL]",2
573,CHI,[quote] descendras ...,"[NULL,NULL,NULL]",1
573,CHI,[quote] descendras ...,"[NULL,NULL,NULL]",2
574,MOT,du ciel \<None\> . [media],"[NULL,NULL,NULL]",1
574,MOT,du ciel \<None\> . [media],"[NULL,NULL,NULL]",2
575,CHI,avec ... [media],"[NULL,NULL,NULL]",1
575,CHI,avec ... [media],"[NULL,NULL,NULL]",2
576,MOT,[quote] des jouets \<None\> ... [media],"[NULL,NULL,NULL]",1
576,MOT,[quote] des jouets \<None\> ... [media],"[NULL,NULL,NULL]",2
577,CHI,[quote] par ... [media],"[NULL,NULL,NULL]",1
577,CHI,[quote] par ... [media],"[NULL,NULL,NULL]",2
578,MOT,[quote] milliers ... [media],"[NULL,NULL,NULL]",1
578,MOT,[quote] milliers ... [media],"[NULL,NULL,NULL]",2
579,CHI,n' ou ... [media],"[NULL,NULL,NULL]",1
579,CHI,n' ou ... [media],"[NULL,NULL,NULL]",2
580,MOT,[quote] ... [media],"[NULL,NULL,NULL]",1
580,MOT,[quote] ... [media],"[NULL,NULL,NULL]",2
581,CHI,[quote] pas ... [media],"[NULL,NULL,NULL]",1
581,CHI,[quote] pas ... [media],"[NULL,NULL,NULL]",2
582,MOT,[quote] mon ... [media],"[NULL,NULL,NULL]",1
582,MOT,[quote] mon ... [media],"[NULL,NULL,NULL]",2
583,CHI,[quote] pe ... [media],"[NULL,NULL,NULL]",1
583,CHI,[quote] pe ... [media],"[NULL,NULL,NULL]",2
584,MOT,[quote] ...,"[NULL,NULL,NULL]",1
584,MOT,[quote] ...,"[NULL,NULL,NULL]",2
585,CHI,[quote] soulier .,"[NULL,NULL,NULL]",1
585,CHI,[quote] soulier .,"[NULL,NULL,NULL]",2
586,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
586,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
587,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
587,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
588,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
588,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
589,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
589,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
590,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
590,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
591,OBS,[quote] peu à cause de moi \<None\> .,"[NULL,NULL,NULL]",1
591,OBS,[quote] peu à cause de moi \<None\> .,"[NULL,NULL,NULL]",2
592,CHI,0. . [media],"[NULL,NULL,NULL]",1
592,CHI,0. . [media],"[NULL,NULL,NULL]",2
593,MOT,et alors à ce moment là le Père_Noël est arrivé .,"[NULL,NULL,NULL]",1
593,MOT,et alors à ce moment là le Père_Noël est arrivé .,"[NULL,NULL,NULL]",2
594,MOT,c'est ça ? [media],"[NULL,NULL,NULL]",1
594,MOT,c'est ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
595,CHI,0. . [media],"[NULL,NULL,NULL]",1
595,CHI,0. . [media],"[CHI-Response:No-label,NULL,NULL]",2
596,MOT,non ? [media],"[NULL,NULL,NULL]",1
596,MOT,non ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
597,OBS,[quote] non ?,"[NULL,NULL,NULL]",1
597,OBS,[quote] non ?,"[NULL,NULL,NULL]",2
598,OBS,ça l'a pas fait v quand t as chanté ? [media],"[NULL,NULL,NULL]",1
598,OBS,ça l'a pas fait v quand t as chanté ? [media],"[NULL,NULL,NULL]",2
599,CHI,mais après . [media],"[NULL,NULL,NULL]",1
599,CHI,mais après . [media],"[NULL,NULL,NULL]",2
600,OBS,ah . [media],"[NULL,NULL,NULL]",1
600,OBS,ah . [media],"[NULL,NULL,NULL]",2
601,CHI,[quote] qu'est-ce qu'il s passe ?,"[NULL,NULL,NULL]",1
601,CHI,[quote] qu'est-ce qu'il s passe ?,"[NULL,NULL,NULL]",2
602,OBS,alors qu'est-ce qu'il s passe là ils attendent \<trail off question\> [media],"[NULL,NULL,NULL]",1
602,OBS,alors qu'est-ce qu'il s passe là ils attendent \<trail off question\> [media],"[NULL,NULL,NULL]",2
603,MOT,[quote] on n' a pas mangé .,"[NULL,NULL,NULL]",1
603,MOT,[quote] on n' a pas mangé .,"[NULL,NULL,NULL]",2
604,OBS,[quote] et qu'est-ce qu'i font i vont manger quand_même ? [media],"[NULL,NULL,NULL]",1
604,OBS,[quote] et qu'est-ce qu'i font i vont manger quand_même ? [media],"[NULL,NULL,NULL]",2
605,CHI,non . [media],"[NULL,NULL,NULL]",1
605,CHI,non . [media],"[NULL,NULL,NULL]",2
606,MOT,non on n' a pas mangé à Noël ? [media],"[NULL,NULL,NULL]",1
606,MOT,non on n' a pas mangé à Noël ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
607,CHI,non \<None\> \<None\> \<None\> \<None\> on a mangé avant . [media],"[NULL,NULL,NULL]",1
607,CHI,non \<None\> \<None\> \<None\> \<None\> on a mangé avant . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
608,CHI,on tu l'avais déjà dit . [media],"[NULL,NULL,NULL]",1
608,CHI,on tu l'avais déjà dit . [media],"[NULL,NULL,NULL]",2
609,MOT,ah ben oui .,"[NULL,NULL,NULL]",1
609,MOT,ah ben oui .,"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
610,MOT,et qu'est-ce qu'on a mangé ? [media],"[NULL,NULL,NULL]",1
610,MOT,et qu'est-ce qu'on a mangé ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
611,MOT,moi je me souviens plus qu'est-ce qu'on a mangé ? [media],"[NULL,NULL,NULL]",1
611,MOT,moi je me souviens plus qu'est-ce qu'on a mangé ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,Complex-long]",2
612,MOT,on a bu aussi peut-être un peu . [media],"[NULL,NULL,NULL]",1
612,MOT,on a bu aussi peut-être un peu . [media],"[NULL,NULL,NULL]",2
613,CHI,du saucisson . [media],"[NULL,NULL,NULL]",1
613,CHI,du saucisson . [media],"[NULL,NULL,NULL]",2
614,OBS,[quote] sauf les enfants je te rappelle Marie .,"[NULL,NULL,NULL]",1
614,OBS,[quote] sauf les enfants je te rappelle Marie .,"[NULL,NULL,NULL]",2
615,MOT,0. . [media],"[NULL,NULL,NULL]",1
615,MOT,0. . [media],"[NULL,NULL,NULL]",2
616,MOT,du saucisson et puis quoi d' autre ?,"[NULL,NULL,NULL]",1
616,MOT,du saucisson et puis quoi d' autre ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
617,CHI,m'en souviens plus . [media],"[NULL,NULL,NULL]",1
617,CHI,m'en souviens plus . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
618,MOT,mais y avait pas quelque chose à Noël ? [media],"[NULL,NULL,NULL]",1
618,MOT,mais y avait pas quelque chose à Noël ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
619,MOT,on n' était pas un p peu déguisé ?,"[NULL,NULL,NULL]",1
619,MOT,on n' était pas un p peu déguisé ?,"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
620,CHI,0. . [media],"[NULL,NULL,NULL]",1
620,CHI,0. . [media],"[NULL,NULL,NULL]",2
621,OBS,han .,"[NULL,NULL,NULL]",1
621,OBS,han .,"[NULL,NULL,NULL]",2
622,OBS,en quoi ? [media],"[NULL,NULL,NULL]",1
622,OBS,en quoi ? [media],"[NULL,NULL,NULL]",2
623,CHI,Anouk elle était déguisée en Petit_Chaperon_Rouge . [media],"[NULL,NULL,NULL]",1
623,CHI,Anouk elle était déguisée en Petit_Chaperon_Rouge . [media],"[NULL,NULL,NULL]",2
624,OBS,et toi ? [media],"[NULL,NULL,NULL]",1
624,OBS,et toi ? [media],"[NULL,NULL,NULL]",2
625,CHI,en chevalier . [media],"[NULL,NULL,NULL]",1
625,CHI,en chevalier . [media],"[NULL,NULL,NULL]",2
626,OBS,et qu'est-ce que t aimes le mieux ? [media],"[NULL,NULL,NULL]",1
626,OBS,et qu'est-ce que t aimes le mieux ? [media],"[NULL,NULL,NULL]",2
627,OBS,[quote] comme personnage ? [media],"[NULL,NULL,NULL]",1
627,OBS,[quote] comme personnage ? [media],"[NULL,NULL,NULL]",2
628,CHI,un chevalier . [media],"[NULL,NULL,NULL]",1
628,CHI,un chevalier . [media],"[NULL,NULL,NULL]",2
629,OBS,ah . [media],"[NULL,NULL,NULL]",1
629,OBS,ah . [media],"[NULL,NULL,NULL]",2
630,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
630,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
631,OBS,et Arthur il était en quoi ? [media],"[NULL,NULL,NULL]",1
631,OBS,et Arthur il était en quoi ? [media],"[NULL,NULL,NULL]",2
632,OBS,il était en chevalier j'espère . [media],"[NULL,NULL,NULL]",1
632,OBS,il était en chevalier j'espère . [media],"[NULL,NULL,NULL]",2
633,CHI,non . [media],"[NULL,NULL,NULL]",1
633,CHI,non . [media],"[NULL,NULL,NULL]",2
634,OBS,non il était en quoi ? [media],"[NULL,NULL,NULL]",1
634,OBS,non il était en quoi ? [media],"[NULL,NULL,NULL]",2
635,CHI,en roi c'était le roi . [media],"[NULL,NULL,NULL]",1
635,CHI,en roi c'était le roi . [media],"[NULL,NULL,NULL]",2
636,OBS,[quote] han le roi Arthur .,"[NULL,NULL,NULL]",1
636,OBS,[quote] han le roi Arthur .,"[NULL,NULL,NULL]",2
637,MOT,hé regarde il y a sa couronne là sur le masque . [media],"[NULL,NULL,NULL]",1
637,MOT,hé regarde il y a sa couronne là sur le masque . [media],"[NULL,NULL,NULL]",2
638,CHI,ah c'est sa couronne là-bas . [media],"[NULL,NULL,NULL]",1
638,CHI,ah c'est sa couronne là-bas . [media],"[NULL,NULL,NULL]",2
639,OBS,[quote] et Ael ?,"[NULL,NULL,NULL]",1
639,OBS,[quote] et Ael ?,"[NULL,NULL,NULL]",2
640,OBS,oh wouha . [media],"[NULL,NULL,NULL]",1
640,OBS,oh wouha . [media],"[NULL,NULL,NULL]",2
641,OBS,et Ael il était en quoi ?,"[NULL,NULL,NULL]",1
641,OBS,et Ael il était en quoi ?,"[NULL,NULL,NULL]",2
642,CHI,il était euh ... [media],"[NULL,NULL,NULL]",1
642,CHI,il était euh ... [media],"[NULL,NULL,NULL]",2
643,MOT,tu te souviens . [media],"[NULL,NULL,NULL]",1
643,MOT,tu te souviens . [media],"[NULL,NULL,NULL]",2
644,CHI,[quote] hum non .,"[NULL,NULL,NULL]",1
644,CHI,[quote] hum non .,"[NULL,NULL,NULL]",2
645,MOT,il était en Simplet . [media],"[NULL,NULL,NULL]",1
645,MOT,il était en Simplet . [media],"[NULL,NULL,NULL]",2
646,CHI,Simplet . [media],"[NULL,NULL,NULL]",1
646,CHI,Simplet . [media],"[NULL,NULL,NULL]",2
647,OBS,0. . [media],"[NULL,NULL,NULL]",1
647,OBS,0. . [media],"[NULL,NULL,NULL]",2
648,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
648,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
649,OBS,ah oui .,"[NULL,NULL,NULL]",1
649,OBS,ah oui .,"[NULL,NULL,NULL]",2
650,OBS,et maman ? [media],"[NULL,NULL,NULL]",1
650,OBS,et maman ? [media],"[NULL,NULL,NULL]",2
651,CHI,0. . [media],"[NULL,NULL,NULL]",1
651,CHI,0. . [media],"[NULL,NULL,NULL]",2
652,OBS,tu t'en rappelle ? [media],"[NULL,NULL,NULL]",1
652,OBS,tu t'en rappelle ? [media],"[NULL,NULL,NULL]",2
653,CHI,en Peau_d_âne . [media],"[NULL,NULL,NULL]",1
653,CHI,en Peau_d_âne . [media],"[NULL,NULL,NULL]",2
654,OBS,Peau_d_âne ! [media],"[NULL,NULL,NULL]",1
654,OBS,Peau_d_âne ! [media],"[NULL,NULL,NULL]",2
655,MOT,0. . [media],"[NULL,NULL,NULL]",1
655,MOT,0. . [media],"[NULL,NULL,NULL]",2
656,OBS,[quote] c'est vrai ?,"[NULL,NULL,NULL]",1
656,OBS,[quote] c'est vrai ?,"[NULL,NULL,NULL]",2
657,CHI,c'est ma Peau_d_âne . [media],"[NULL,NULL,NULL]",1
657,CHI,c'est ma Peau_d_âne . [media],"[NULL,NULL,NULL]",2
658,OBS,vous êtes une princesse ta maman . [media],"[NULL,NULL,NULL]",1
658,OBS,vous êtes une princesse ta maman . [media],"[NULL,NULL,NULL]",2
659,MOT,0. . [media],"[NULL,NULL,NULL]",1
659,MOT,0. . [media],"[NULL,NULL,NULL]",2
660,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
660,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
661,OBS,[quote] en_d de la Peau_d_âne .,"[NULL,NULL,NULL]",1
661,OBS,[quote] en_d de la Peau_d_âne .,"[NULL,NULL,NULL]",2
662,OBS,et ton papa ? [media],"[NULL,NULL,NULL]",1
662,OBS,et ton papa ? [media],"[NULL,NULL,NULL]",2
663,OBS,il était le prince ? [media],"[NULL,NULL,NULL]",1
663,OBS,il était le prince ? [media],"[NULL,NULL,NULL]",2
664,CHI,non . [media],"[NULL,NULL,NULL]",1
664,CHI,non . [media],"[NULL,NULL,NULL]",2
665,MOT,non il était en lutin . [media],"[NULL,NULL,NULL]",1
665,MOT,non il était en lutin . [media],"[NULL,NULL,NULL]",2
666,CHI,lutin . [media],"[NULL,NULL,NULL]",1
666,CHI,lutin . [media],"[NULL,NULL,NULL]",2
667,OBS,ohlàlà que des personnages euh ... [media],"[NULL,NULL,NULL]",1
667,OBS,ohlàlà que des personnages euh ... [media],"[NULL,NULL,NULL]",2
668,MOT,et tonton il était en quoi ?,"[NULL,NULL,NULL]",1
668,MOT,et tonton il était en quoi ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
669,MOT,tu te souviens ? [media],"[NULL,NULL,NULL]",1
669,MOT,tu te souviens ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
670,CHI,en loup . [media],"[NULL,NULL,NULL]",1
670,CHI,en loup . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
671,OBS,han . [media],"[NULL,NULL,NULL]",1
671,OBS,han . [media],"[NULL,NULL,NULL]",2
672,MOT,[quote] en loup du Petit_Chaperon_Rouge \<None\> .,"[NULL,NULL,NULL]",1
672,MOT,[quote] en loup du Petit_Chaperon_Rouge \<None\> .,"[PAR-Follow-up:Add-info,NULL,NULL]",2
673,OBS,mais c'est sympa ce Noël moi j'aime bien . [media],"[NULL,NULL,NULL]",1
673,OBS,mais c'est sympa ce Noël moi j'aime bien . [media],"[NULL,NULL,NULL]",2
674,MOT,et Camille elle était en grand-mère . [media],"[NULL,NULL,NULL]",1
674,MOT,et Camille elle était en grand-mère . [media],"[NULL,NULL,NULL]",2
675,OBS,c'est mardi gras et Noël en même temps . [media],"[NULL,NULL,NULL]",1
675,OBS,c'est mardi gras et Noël en même temps . [media],"[NULL,NULL,NULL]",2
676,CHI,[quote] c'est la grand-m \<self interruption\>,"[NULL,NULL,NULL]",1
676,CHI,[quote] c'est la grand-m \<self interruption\>,"[NULL,NULL,NULL]",2
677,CHI,et et Camille elle était en en grand-mère du Petit_Chaperon_Rouge . [media],"[NULL,NULL,NULL]",1
677,CHI,et et Camille elle était en en grand-mère du Petit_Chaperon_Rouge . [media],"[NULL,NULL,NULL]",2
678,OBS,ah ouais . [media],"[NULL,NULL,NULL]",1
678,OBS,ah ouais . [media],"[NULL,NULL,NULL]",2
679,MOT,0. . [media],"[NULL,NULL,NULL]",1
679,MOT,0. . [media],"[NULL,NULL,NULL]",2
680,OBS,comme dans la vérité .,"[NULL,NULL,NULL]",1
680,OBS,comme dans la vérité .,"[NULL,NULL,NULL]",2
681,MOT,[quote] et Mamy_Denise ?,"[NULL,NULL,NULL]",1
681,MOT,[quote] et Mamy_Denise ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
682,CHI,0. . [media],"[NULL,NULL,NULL]",1
682,CHI,0. . [media],"[CHI-Response:No-label,NULL,NULL]",2
683,MOT,tu te souviens ? [media],"[NULL,NULL,NULL]",1
683,MOT,tu te souviens ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
684,CHI,ah \<None\> . [media],"[NULL,NULL,NULL]",1
684,CHI,ah \<None\> . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
685,MOT,[quote] elle était en \<trail off question\>,"[NULL,NULL,NULL]",1
685,MOT,[quote] elle était en \<trail off question\>,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
686,MOT,Marie ... [media],"[NULL,NULL,NULL]",1
686,MOT,Marie ... [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
687,CHI,[quote] Poppins . [media],"[NULL,NULL,NULL]",1
687,CHI,[quote] Poppins . [media],"[NULL,NULL,NULL]",2
688,CHI,0. . [media],"[NULL,NULL,NULL]",1
688,CHI,0. . [media],"[NULL,NULL,NULL]",2
