ID,Speaker,utterance,annotation,list-ID
374,CHI,mais on a pas besoin de mettre les trucs dans ce truc ! [media],"[NULL,NULL,NULL]",2
375,MOT,[quote] alors regarde là il y a la fermière ...,"[NULL,NULL,NULL]",1
375,MOT,[quote] alors regarde là il y a la fermière ...,"[NULL,NULL,NULL]",2
376,MOT,peut-être c'est Mamie_des_vaches ! [media],"[NULL,NULL,NULL]",1
376,MOT,peut-être c'est Mamie_des_vaches ! [media],"[NULL,NULL,NULL]",2
377,CHI,yyy ! [media],"[NULL,NULL,NULL]",1
377,CHI,yyy ! [media],"[NULL,NULL,NULL]",2
378,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
378,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
379,MOT,non elle lui r pas hein ! [media],"[NULL,NULL,NULL]",1
379,MOT,non elle lui r pas hein ! [media],"[NULL,NULL,NULL]",2
380,CHI,non ! [media],"[NULL,NULL,NULL]",1
380,CHI,non ! [media],"[NULL,NULL,NULL]",2
381,MOT,et là c'est les petits enfants !,"[NULL,NULL,NULL]",1
381,MOT,et là c'est les petits enfants !,"[NULL,NULL,NULL]",2
382,CHI,et la fille ! [media],"[NULL,NULL,NULL]",1
382,CHI,et la fille ! [media],"[NULL,NULL,NULL]",2
383,MOT,c'est Anaé ? [media],"[NULL,NULL,NULL]",1
383,MOT,c'est Anaé ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
384,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
384,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
385,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> et \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
385,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> et \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
386,MOT,ou Timothé peut-être ? [media],"[NULL,NULL,NULL]",1
386,MOT,ou Timothé peut-être ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
387,CHI,bah on l'appelle Timothé ! [media],"[NULL,NULL,NULL]",1
387,CHI,bah on l'appelle Timothé ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
388,MOT,d'accord \<None\> ! [media],"[NULL,NULL,NULL]",1
388,MOT,d'accord \<None\> ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
389,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
389,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
390,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
390,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
391,CHI,hum \<None\> . [media],"[NULL,NULL,NULL]",1
391,CHI,hum \<None\> . [media],"[NULL,NULL,NULL]",2
392,CHI,et ma cousine ? [media],"[NULL,NULL,NULL]",1
392,CHI,et ma cousine ? [media],"[NULL,NULL,NULL]",2
393,MOT,c'est qui ta cousine ? [media],"[NULL,NULL,NULL]",1
393,MOT,c'est qui ta cousine ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
394,CHI,Anouk ! [media],"[NULL,NULL,NULL]",1
394,CHI,Anouk ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
395,MOT,ouais . puis tu en as une autre cousine ! [media],"[NULL,NULL,NULL]",1
395,MOT,ouais . puis tu en as une autre cousine ! [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2
396,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
396,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
397,CHI,Agathe ? [media],"[NULL,NULL,NULL]",1
397,CHI,Agathe ? [media],"[NULL,NULL,NULL]",2
398,CHI,oui \<None\> ... [media],"[NULL,NULL,NULL]",1
398,CHI,oui \<None\> ... [media],"[NULL,NULL,NULL]",2
399,MOT,[quote] et encore une autre ? [media],"[NULL,NULL,NULL]",1
399,MOT,[quote] et encore une autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
400,CHI,c'est qui ? [media],"[NULL,NULL,NULL]",1
400,CHI,c'est qui ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
401,MOT,Garance ! [media],"[NULL,NULL,NULL]",1
401,MOT,Garance ! [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
402,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
402,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
403,MOT,c'est ta cousine aussi Garance !,"[NULL,NULL,NULL]",1
403,MOT,c'est ta cousine aussi Garance !,"[NULL,NULL,NULL]",2
404,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
404,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
405,OBS,c'est laquelle la plus vieille ? [media],"[NULL,NULL,NULL]",1
405,OBS,c'est laquelle la plus vieille ? [media],"[NULL,NULL,NULL]",2
406,MOT,c'est Agathe ! [media],"[NULL,NULL,NULL]",1
406,MOT,c'est Agathe ! [media],"[NULL,NULL,NULL]",2
407,CHI,oui . [media],"[NULL,NULL,NULL]",1
407,CHI,oui . [media],"[NULL,NULL,NULL]",2
408,CHI,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
408,CHI,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
409,BRO,[quote] moi j'ai sept ans \<None\> !,"[NULL,NULL,NULL]",1
409,BRO,[quote] moi j'ai sept ans \<None\> !,"[NULL,NULL,NULL]",2
410,MOT,c'était l'anniversaire d' Ael il y a pas longtemps ? [media],"[NULL,NULL,NULL]",1
410,MOT,c'était l'anniversaire d' Ael il y a pas longtemps ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
411,CHI,bah non \<interruption\> [media],"[NULL,NULL,NULL]",1
411,CHI,bah non \<interruption\> [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
412,MOT,[quote] xxx sept ans !,"[NULL,NULL,NULL]",1
412,MOT,[quote] xxx sept ans !,"[PAR-Follow-up:Give-response,PAR-Follow-up:Add-info,NULL]",2
413,CHI,et bah moi yyy \<interruption\> [media],"[NULL,NULL,NULL]",1
413,CHI,et bah moi yyy \<interruption\> [media],"[NULL,NULL,NULL]",2
414,MOT,[quote] et Agathe e va avoir huit ans !,"[NULL,NULL,NULL]",1
414,MOT,[quote] et Agathe e va avoir huit ans !,"[NULL,NULL,NULL]",2
415,CHI,et bah moi je vais avoir ... [media],"[NULL,NULL,NULL]",1
415,CHI,et bah moi je vais avoir ... [media],"[NULL,NULL,NULL]",2
416,MOT,tu vas avoir combien toi ? [media],"[NULL,NULL,NULL]",1
416,MOT,tu vas avoir combien toi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
417,CHI,quatre ans ! [media],"[NULL,NULL,NULL]",1
417,CHI,quatre ans ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
418,MOT,quatre ans ! [media],"[NULL,NULL,NULL]",1
418,MOT,quatre ans ! [media],"[PAR-Follow-up:Repeat-answer,NULL,NULL]",2
419,MOT,c'est grand quatre ans non ? [media],"[NULL,NULL,NULL]",1
419,MOT,c'est grand quatre ans non ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
420,CHI,ouais . [media],"[NULL,NULL,NULL]",1
420,CHI,ouais . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
421,MOT,qu'est-c qu'on a le droit de faire quand on a quatre ans ? [media],"[NULL,NULL,NULL]",1
421,MOT,qu'est-c qu'on a le droit de faire quand on a quatre ans ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
422,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
422,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
423,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
423,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
424,MOT,0. . [media],"[NULL,NULL,NULL]",1
424,MOT,0. . [media],"[PAR-Follow-up:other,NULL,NULL]",2
425,OBS,[quote] hé oui !,"[NULL,NULL,NULL]",1
425,OBS,[quote] hé oui !,"[NULL,NULL,NULL]",2
426,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
426,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
427,OBS,mais t as même le droit avant puisque tu joues déjà ! [media],"[NULL,NULL,NULL]",1
427,OBS,mais t as même le droit avant puisque tu joues déjà ! [media],"[NULL,NULL,NULL]",2
428,MOT,[quote] bah oui \<None\> .,"[NULL,NULL,NULL]",1
428,MOT,[quote] bah oui \<None\> .,"[NULL,NULL,NULL]",2
429,CHI,regarde ! [media],"[NULL,NULL,NULL]",1
429,CHI,regarde ! [media],"[NULL,NULL,NULL]",2
430,MOT,et tu vas aller dans quelle classe ?,"[NULL,NULL,NULL]",1
430,MOT,et tu vas aller dans quelle classe ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
431,MOT,qu'est-c qu'elle a dit la maîtresse ? [media],"[NULL,NULL,NULL]",1
431,MOT,qu'est-c qu'elle a dit la maîtresse ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
432,MOT,tu vas aller dans quelle classe à l'école ? [media],"[NULL,NULL,NULL]",1
432,MOT,tu vas aller dans quelle classe à l'école ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
433,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
433,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:No-label,NULL,NULL]",2
434,MOT,oui \<None\> ! [media],"[NULL,NULL,NULL]",1
434,MOT,oui \<None\> ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
435,CHI,0. . [media],"[NULL,NULL,NULL]",1
435,CHI,0. . [media],"[NULL,NULL,NULL]",2
436,MOT,[quote] dans la classe des moyens !,"[NULL,NULL,NULL]",1
436,MOT,[quote] dans la classe des moyens !,"[NULL,NULL,NULL]",2
437,OBS,elle est g elle est g elle est gentille ? [media],"[NULL,NULL,NULL]",1
437,OBS,elle est g elle est g elle est gentille ? [media],"[NULL,NULL,NULL]",2
438,MOT,ah oui ! [media],"[NULL,NULL,NULL]",1
438,MOT,ah oui ! [media],"[NULL,NULL,NULL]",2
439,OBS,Laetitia c'est ça . t es contente ? [media],"[NULL,NULL,NULL]",1
439,OBS,Laetitia c'est ça . t es contente ? [media],"[NULL,NULL,NULL]",2
440,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
440,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
441,MOT,[quote] Ael tu laisses ce rideau si_il_te_plaît .,"[NULL,NULL,NULL]",1
441,MOT,[quote] Ael tu laisses ce rideau si_il_te_plaît .,"[NULL,NULL,NULL]",2
442,MOT,Ael ! [media],"[NULL,NULL,NULL]",1
442,MOT,Ael ! [media],"[NULL,NULL,NULL]",2
443,CHI,[quote] ça !,"[NULL,NULL,NULL]",1
443,CHI,[quote] ça !,"[NULL,NULL,NULL]",2
444,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
444,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
445,OBS,j'aim bien voir ta classe moi ! [media],"[NULL,NULL,NULL]",1
445,OBS,j'aim bien voir ta classe moi ! [media],"[NULL,NULL,NULL]",2
446,CHI,0. . [media],"[NULL,NULL,NULL]",1
446,CHI,0. . [media],"[NULL,NULL,NULL]",2
447,OBS,ce s rigolo hein si je venais à dans ton école !,"[NULL,NULL,NULL]",1
447,OBS,ce s rigolo hein si je venais à dans ton école !,"[NULL,NULL,NULL]",2
448,MOT,[quote] va jouer dehors !,"[NULL,NULL,NULL]",1
448,MOT,[quote] va jouer dehors !,"[NULL,NULL,NULL]",2
449,CHI,0. . [media],"[NULL,NULL,NULL]",1
449,CHI,0. . [media],"[NULL,NULL,NULL]",2
450,OBS,[quote] 0. .,"[NULL,NULL,NULL]",1
450,OBS,[quote] 0. .,"[NULL,NULL,NULL]",2
451,MOT,est-c que tu racontes un tout p peu à Aliyah ce qu'on a fait pendant les vacances ? [media],"[NULL,NULL,NULL]",1
451,MOT,est-c que tu racontes un tout p peu à Aliyah ce qu'on a fait pendant les vacances ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
452,CHI,\<None\> \<None\> bah bah bah \<None\> \<None\> tu m'aides ! [media],"[NULL,NULL,NULL]",1
452,CHI,\<None\> \<None\> bah bah bah \<None\> \<None\> tu m'aides ! [media],"[NULL,NULL,NULL]",2
453,OBS,[quote] tu t'en rappelles ?,"[NULL,NULL,NULL]",1
453,OBS,[quote] tu t'en rappelles ?,"[NULL,NULL,NULL]",2
454,CHI,pa que tu as dit que tu m'aid ! [media],"[NULL,NULL,NULL]",1
454,CHI,pa que tu as dit que tu m'aid ! [media],"[NULL,NULL,NULL]",2
455,MOT,bah pourquoi pourquoi il faut que je t'aide ? [media],"[NULL,NULL,NULL]",1
455,MOT,bah pourquoi pourquoi il faut que je t'aide ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
456,UNI,[quote] 0. .,"[NULL,NULL,NULL]",1
456,UNI,[quote] 0. .,"[NULL,NULL,NULL]",2
457,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> pa que c'est trop long ! [media],"[NULL,NULL,NULL]",1
457,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> pa que c'est trop long ! [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
458,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
458,MOT,[quote] 0. .,"[PAR-Follow-up:other,NULL,NULL]",2
459,MOT,ah où est-c qu'on est allé déjà ? [media],"[NULL,NULL,NULL]",1
459,MOT,ah où est-c qu'on est allé déjà ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
460,CHI,à les c ! [media],"[NULL,NULL,NULL]",1
460,CHI,à les c ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
461,MOT,ouais ! [media],"[NULL,NULL,NULL]",1
461,MOT,ouais ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
462,OBS,mais c'était où c'était c'était ... [media],"[NULL,NULL,NULL]",1
462,OBS,mais c'était où c'était c'était ... [media],"[NULL,NULL,NULL]",2
463,CHI,[quote] mais \<interruption\>,"[NULL,NULL,NULL]",1
463,CHI,[quote] mais \<interruption\>,"[NULL,NULL,NULL]",2
464,CHI,[quote] mais les crocodiles \<None\> \<None\> \<None\> il nous a pas mangé pa que y avait y avait y avait aussi des faux crocodiles ! [media],"[NULL,NULL,NULL]",1
464,CHI,[quote] mais les crocodiles \<None\> \<None\> \<None\> il nous a pas mangé pa que y avait y avait y avait aussi des faux crocodiles ! [media],"[NULL,NULL,NULL]",2
465,MOT,y avait des faux crocodiles \<None\> mais y avait surtout des vrais ! [media],"[NULL,NULL,NULL]",1
465,MOT,y avait des faux crocodiles \<None\> mais y avait surtout des vrais ! [media],"[NULL,NULL,NULL]",2
466,CHI,bah oui ! [media],"[NULL,NULL,NULL]",1
466,CHI,bah oui ! [media],"[NULL,NULL,NULL]",2
467,CHI,mais mais sauf que que i sontaient \<None\> \<None\> dans une barrière ! [media],"[NULL,NULL,NULL]",1
467,CHI,mais mais sauf que que i sontaient \<None\> \<None\> dans une barrière ! [media],"[NULL,NULL,NULL]",2
468,MOT,bah oui \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
468,MOT,bah oui \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
469,MOT,donc i pouvaient pas nous manger \<None\> 0. ! [media],"[NULL,NULL,NULL]",1
469,MOT,donc i pouvaient pas nous manger \<None\> 0. ! [media],"[NULL,NULL,NULL]",2
470,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
470,CHI,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
471,MOT,bah non \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
471,MOT,bah non \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
472,CHI,pa que i sontaient tout en_bas !,"[NULL,NULL,NULL]",1
472,CHI,pa que i sontaient tout en_bas !,"[NULL,NULL,NULL]",2
473,MOT,hum \<None\> . [media],"[NULL,NULL,NULL]",1
473,MOT,hum \<None\> . [media],"[NULL,NULL,NULL]",2
474,OBS,[quote] 0. .,"[NULL,NULL,NULL]",1
474,OBS,[quote] 0. .,"[NULL,NULL,NULL]",2
475,OBS,et t as dormi à la maison pendant les vacances ou t as dormi ailleurs ? [media],"[NULL,NULL,NULL]",1
475,OBS,et t as dormi à la maison pendant les vacances ou t as dormi ailleurs ? [media],"[NULL,NULL,NULL]",2
476,CHI,ailleurs ! [media],"[NULL,NULL,NULL]",1
476,CHI,ailleurs ! [media],"[NULL,NULL,NULL]",2
477,OBS,c'était où ? [media],"[NULL,NULL,NULL]",1
477,OBS,c'était où ? [media],"[NULL,NULL,NULL]",2
478,MOT,[quote] où est-c qu'on a dormi ?,"[NULL,NULL,NULL]",1
478,MOT,[quote] où est-c qu'on a dormi ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
479,CHI,euh ... [media],"[NULL,NULL,NULL]",1
479,CHI,euh ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
480,MOT,comment ça s'appelle ? [media],"[NULL,NULL,NULL]",1
480,MOT,comment ça s'appelle ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
481,MOT,on a dormi dans un \<trail off question\> [media],"[NULL,NULL,NULL]",1
481,MOT,on a dormi dans un \<trail off question\> [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
482,CHI,dans un quoi ? [media],"[NULL,NULL,NULL]",1
482,CHI,dans un quoi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
483,MOT,dans un hô \<trail off question\> [media],"[NULL,NULL,NULL]",1
483,MOT,dans un hô \<trail off question\> [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
484,CHI,0. . [media],"[NULL,NULL,NULL]",1
484,CHI,0. . [media],"[NULL,NULL,NULL]",2
485,MOT,[quote] !,"[NULL,NULL,NULL]",1
485,MOT,[quote] !,"[PAR-Follow-up:Give-response,NULL,NULL]",2
486,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
486,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
487,MOT,c'était comment à l'hôtel ? [media],"[NULL,NULL,NULL]",1
487,MOT,c'était comment à l'hôtel ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
488,CHI,mais mais d'abord c'était quoi ? [media],"[NULL,NULL,NULL]",1
488,CHI,mais mais d'abord c'était quoi ? [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
489,MOT,ah d'abord on est allés au Futuroscope . [media],"[NULL,NULL,NULL]",1
489,MOT,ah d'abord on est allés au Futuroscope . [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
490,CHI,et et au Futuroscope euh ... [media],"[NULL,NULL,NULL]",1
490,CHI,et et au Futuroscope euh ... [media],"[NULL,NULL,NULL]",2
491,MOT,qu'est-c qu'on a fait au Futuroscope ? [media],"[NULL,NULL,NULL]",1
491,MOT,qu'est-c qu'on a fait au Futuroscope ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
492,CHI,hé non aussi \<None\> \<None\> \<None\> on on a fait quoi avec avec avec le truc apr a a a a a hum après qu'on était allé ... [media],"[NULL,NULL,NULL]",1
492,CHI,hé non aussi \<None\> \<None\> \<None\> on on a fait quoi avec avec avec le truc apr a a a a a hum après qu'on était allé ... [media],"[CHI-Response:Non-answer:interrogative,NULL,NULL]",2
493,MOT,0. . [media],"[NULL,NULL,NULL]",1
493,MOT,0. . [media],"[NULL,NULL,NULL]",2
494,CHI,[quote] à l'hôtel !,"[NULL,NULL,NULL]",1
494,CHI,[quote] à l'hôtel !,"[NULL,NULL,NULL]",2
495,MOT,bah on a déjeuné ! [media],"[NULL,NULL,NULL]",1
495,MOT,bah on a déjeuné ! [media],"[PAR-Follow-up:Add-info,NULL,NULL]",2
496,CHI,et et mais mais mais avant d' aller à l'hôtel ? [media],"[NULL,NULL,NULL]",1
496,CHI,et et mais mais mais avant d' aller à l'hôtel ? [media],"[NULL,NULL,NULL]",2
497,MOT,et bah on est allé au Futuroscope on a on a vu plein de films ... [media],"[NULL,NULL,NULL]",1
497,MOT,et bah on est allé au Futuroscope on a on a vu plein de films ... [media],"[NULL,NULL,NULL]",2
498,MOT,[quote] on a fait des jeux ... [media],"[NULL,NULL,NULL]",1
498,MOT,[quote] on a fait des jeux ... [media],"[NULL,NULL,NULL]",2
499,CHI,et et \<None\> \<None\> et et après \<None\> \<None\> \<None\> on on a regardé un spectacle ! [media],"[NULL,NULL,NULL]",1
499,CHI,et et \<None\> \<None\> et et après \<None\> \<None\> \<None\> on on a regardé un spectacle ! [media],"[NULL,NULL,NULL]",2
500,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
500,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
501,MOT,ouais \<None\> et il était comment ce spectacle \<None\> ? [media],"[NULL,NULL,NULL]",1
501,MOT,ouais \<None\> et il était comment ce spectacle \<None\> ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
502,OBS,ça parlait de quoi ? [media],"[NULL,NULL,NULL]",1
502,OBS,ça parlait de quoi ? [media],"[NULL,NULL,NULL]",2
503,CHI,mais mais y avait des bonhommes ! [media],"[NULL,NULL,NULL]",1
503,CHI,mais mais y avait des bonhommes ! [media],"[NULL,NULL,NULL]",2
504,OBS,ouais ... [media],"[NULL,NULL,NULL]",1
504,OBS,ouais ... [media],"[NULL,NULL,NULL]",2
505,CHI,et \<None\> \<None\> \<None\> et et y avait un bonhomme qui qui voulait essayer la note bleue ! [media],"[NULL,NULL,NULL]",1
505,CHI,et \<None\> \<None\> \<None\> et et y avait un bonhomme qui qui voulait essayer la note bleue ! [media],"[NULL,NULL,NULL]",2
506,OBS,hum hum ! [media],"[NULL,NULL,NULL]",1
506,OBS,hum hum ! [media],"[NULL,NULL,NULL]",2
507,MOT,[quote] ouais \<None\> \<None\> .,"[NULL,NULL,NULL]",1
507,MOT,[quote] ouais \<None\> \<None\> .,"[NULL,NULL,NULL]",2
508,MOT,c'est vrai \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
508,MOT,c'est vrai \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
509,MOT,et il la trouvait la note bleue ? [media],"[NULL,NULL,NULL]",1
509,MOT,et il la trouvait la note bleue ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
510,CHI,\<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
510,CHI,\<None\> \<None\> \<None\> ! [media],"[CHI-Response:No-label,NULL,NULL]",2
511,MOT,non \<None\> ? [media],"[NULL,NULL,NULL]",1
511,MOT,non \<None\> ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
512,OBS,[quote] c'était une note de musique ?,"[NULL,NULL,NULL]",1
512,OBS,[quote] c'était une note de musique ?,"[NULL,NULL,NULL]",2
513,MOT,oui \<None\> . [media],"[NULL,NULL,NULL]",1
513,MOT,oui \<None\> . [media],"[NULL,NULL,NULL]",2
514,OBS,c'est ça ?,"[NULL,NULL,NULL]",1
514,OBS,c'est ça ?,"[NULL,NULL,NULL]",2
515,CHI,[quote] yyy oui mais mais m mais c'était pas une vraie c'était u une en bonhomme !,"[NULL,NULL,NULL]",1
515,CHI,[quote] yyy oui mais mais m mais c'était pas une vraie c'était u une en bonhomme !,"[NULL,NULL,NULL]",2
516,OBS,d'accord ! [media],"[NULL,NULL,NULL]",1
516,OBS,d'accord ! [media],"[NULL,NULL,NULL]",2
517,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
517,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
518,CHI,et et et et après après yyy e il il a perdu la note bleue ! [media],"[NULL,NULL,NULL]",1
518,CHI,et et et et après après yyy e il il a perdu la note bleue ! [media],"[NULL,NULL,NULL]",2
519,OBS,oh ! [media],"[NULL,NULL,NULL]",1
519,OBS,oh ! [media],"[NULL,NULL,NULL]",2
520,MOT,et qu'est-c que tu faisais toi ? [media],"[NULL,NULL,NULL]",1
520,MOT,et qu'est-c que tu faisais toi ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
521,OBS,[quote] elle était belle ?,"[NULL,NULL,NULL]",1
521,OBS,[quote] elle était belle ?,"[NULL,NULL,NULL]",2
522,MOT,qu'est-c qu'il fallait faire ? [media],"[NULL,NULL,NULL]",1
522,MOT,qu'est-c qu'il fallait faire ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
523,OBS,[quote] pour la retrouver ? [media],"[NULL,NULL,NULL]",1
523,OBS,[quote] pour la retrouver ? [media],"[NULL,NULL,NULL]",2
524,CHI,[quote] et et et et y avait un aut bonhomme qui qui a trouvé plein de notes !,"[NULL,NULL,NULL]",1
524,CHI,[quote] et et et et y avait un aut bonhomme qui qui a trouvé plein de notes !,"[NULL,NULL,NULL]",2
525,MOT,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
525,MOT,hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
526,CHI,\<None\> \<None\> \<None\> \<None\> mais il y en avait une qu était bleue ! [media],"[NULL,NULL,NULL]",1
526,CHI,\<None\> \<None\> \<None\> \<None\> mais il y en avait une qu était bleue ! [media],"[NULL,NULL,NULL]",2
527,OBS,mais ça f de la musique ? [media],"[NULL,NULL,NULL]",1
527,OBS,mais ça f de la musique ? [media],"[NULL,NULL,NULL]",2
528,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
528,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
529,CHI,bah oui ! [media],"[NULL,NULL,NULL]",1
529,CHI,bah oui ! [media],"[NULL,NULL,NULL]",2
530,OBS,d'accord . et elle était belle cette musique ? [media],"[NULL,NULL,NULL]",1
530,OBS,d'accord . et elle était belle cette musique ? [media],"[NULL,NULL,NULL]",2
531,MOT,[quote] de la musique des lumières . des jets d' eau ...,"[NULL,NULL,NULL]",1
531,MOT,[quote] de la musique des lumières . des jets d' eau ...,"[NULL,NULL,NULL]",2
