ID,Speaker,utterance,annotation,list-ID
598,MOT,c'est maman qui met ! [media],"[NULL,NULL,NULL]",2
599,CHI,non c'est moi fait je mets ! [media],"[NULL,NULL,NULL]",1
599,CHI,non c'est moi fait je mets ! [media],"[NULL,NULL,NULL]",2
600,MOT,"attends attends il est où le trou , vas y lève la tête ! [media]","[NULL,NULL,NULL]",1
600,MOT,"attends attends il est où le trou , vas y lève la tête ! [media]","[NULL,NULL,NULL]",2
601,MOT,hop ou là là ! [media],"[NULL,NULL,NULL]",1
601,MOT,hop ou là là ! [media],"[NULL,NULL,NULL]",2
602,CHI,non attends je mets un petit peu ! [media],"[NULL,NULL,NULL]",1
602,CHI,non attends je mets un petit peu ! [media],"[NULL,NULL,NULL]",2
603,MOT,"encore un peu , allez vas y , hop là ça y est , ou là là on en a trop mis ! [media]","[NULL,NULL,NULL]",1
603,MOT,"encore un peu , allez vas y , hop là ça y est , ou là là on en a trop mis ! [media]","[NULL,NULL,NULL]",2
604,CHI,non non attends je je mettre un petit peu ! [media],"[NULL,NULL,NULL]",1
604,CHI,non non attends je je mettre un petit peu ! [media],"[NULL,NULL,NULL]",2
605,MOT,"ça y est t'en a mis , ou là là tu sens bon là ! [media]","[NULL,NULL,NULL]",1
605,MOT,"ça y est t'en a mis , ou là là tu sens bon là ! [media]","[NULL,NULL,NULL]",2
606,CHI,non j'ai mis un petit peu ! [media],"[NULL,NULL,NULL]",1
606,CHI,non j'ai mis un petit peu ! [media],"[NULL,NULL,NULL]",2
607,FAT,"oui t'en as mis un petit peu , ça pue hein ? [media]","[NULL,NULL,NULL]",1
607,FAT,"oui t'en as mis un petit peu , ça pue hein ? [media]","[NULL,NULL,NULL]",2
608,CHI,non ça pue pas parfum ! [media],"[NULL,NULL,NULL]",1
608,CHI,non ça pue pas parfum ! [media],"[NULL,NULL,NULL]",2
609,CHI,ça pue pas parfum ! [media],"[NULL,NULL,NULL]",1
609,CHI,ça pue pas parfum ! [media],"[NULL,NULL,NULL]",2
610,CHI,c'est bon parfum ! [media],"[NULL,NULL,NULL]",1
610,CHI,c'est bon parfum ! [media],"[NULL,NULL,NULL]",2
611,FAT,et il sent bon le parfum ? [media],"[NULL,NULL,NULL]",1
611,FAT,et il sent bon le parfum ? [media],"[NULL,NULL,NULL]",2
612,MOT,"attends allonge toi , on va essuyer un peu les fesses et le zizi , attends mais je voulais essuyer un peu là Adrien , allonge toi , je vais essuyer un petit peu entre les , attends je voulais essuyer un peu . [media]","[NULL,NULL,NULL]",1
612,MOT,"attends allonge toi , on va essuyer un peu les fesses et le zizi , attends mais je voulais essuyer un peu là Adrien , allonge toi , je vais essuyer un petit peu entre les , attends je voulais essuyer un peu . [media]","[NULL,NULL,NULL]",2
613,MOT,ça va te gratter . mets toi debout ! [media],"[NULL,NULL,NULL]",1
613,MOT,ça va te gratter . mets toi debout ! [media],"[NULL,NULL,NULL]",2
614,MOT,mais qu'est-ce t'as à tousser comme ça ? [media],"[NULL,NULL,NULL]",1
614,MOT,mais qu'est-ce t'as à tousser comme ça ? [media],"[NULL,NULL,NULL]",2
615,FAT,mais ça pue le parfum . [media],"[NULL,NULL,NULL]",1
615,FAT,mais ça pue le parfum . [media],"[NULL,NULL,NULL]",2
616,MOT,mais non ça sent l'eau pour les anciens . [media],"[NULL,NULL,NULL]",1
616,MOT,mais non ça sent l'eau pour les anciens . [media],"[NULL,NULL,NULL]",2
617,MOT,"attends , qu'est-ce qu'on va . [media]","[NULL,NULL,NULL]",1
617,MOT,"attends , qu'est-ce qu'on va . [media]","[NULL,NULL,NULL]",2
618,FAT,de l'eau . [media],"[NULL,NULL,NULL]",1
618,FAT,de l'eau . [media],"[NULL,NULL,NULL]",2
619,FAT,t'en as combien des doigts de pied ? [media],"[NULL,NULL,NULL]",1
619,FAT,t'en as combien des doigts de pied ? [media],"[NULL,NULL,NULL]",2
620,CHI,là c'est sept ! [media],"[NULL,NULL,NULL]",1
620,CHI,là c'est sept ! [media],"[NULL,NULL,NULL]",2
621,FAT,non là c'est cinq ! [media],"[NULL,NULL,NULL]",1
621,FAT,non là c'est cinq ! [media],"[NULL,NULL,NULL]",2
622,MOT,sept ! [media],"[NULL,NULL,NULL]",1
622,MOT,sept ! [media],"[NULL,NULL,NULL]",2
623,CHI,là c'est sept ! [media],"[NULL,NULL,NULL]",1
623,CHI,là c'est sept ! [media],"[NULL,NULL,NULL]",2
624,FAT,c'est neuf ! [media],"[NULL,NULL,NULL]",1
624,FAT,c'est neuf ! [media],"[NULL,NULL,NULL]",2
625,CHI,c'est neuf ! [media],"[NULL,NULL,NULL]",1
625,CHI,c'est neuf ! [media],"[NULL,NULL,NULL]",2
626,CHI,là c'est neuf ! [media],"[NULL,NULL,NULL]",1
626,CHI,là c'est neuf ! [media],"[NULL,NULL,NULL]",2
627,FAT,tu lui mets son tee_shirt ? [media],"[NULL,NULL,NULL]",1
627,FAT,tu lui mets son tee_shirt ? [media],"[NULL,NULL,NULL]",2
628,CHI,yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
628,CHI,yyy yyy yyy . [media],"[NULL,NULL,NULL]",2
629,MOT,euh je voulais lui couper les ongles là . [media],"[NULL,NULL,NULL]",1
629,MOT,euh je voulais lui couper les ongles là . [media],"[NULL,NULL,NULL]",2
630,CHI,neuf c'est neuf ! [media],"[NULL,NULL,NULL]",1
630,CHI,neuf c'est neuf ! [media],"[NULL,NULL,NULL]",2
631,CHI,c'est neuf ! [media],"[NULL,NULL,NULL]",1
631,CHI,c'est neuf ! [media],"[NULL,NULL,NULL]",2
632,CHI,c'est neuf c'est neuf ! [media],"[NULL,NULL,NULL]",1
632,CHI,c'est neuf c'est neuf ! [media],"[NULL,NULL,NULL]",2
633,FAT,c'est neuf ? [media],"[NULL,NULL,NULL]",1
633,FAT,c'est neuf ? [media],"[NULL,NULL,NULL]",2
634,FAT,et après ? [media],"[NULL,NULL,NULL]",1
634,FAT,et après ? [media],"[NULL,NULL,NULL]",2
635,CHI,non c'est c'était des neuf ! [media],"[NULL,NULL,NULL]",1
635,CHI,non c'est c'était des neuf ! [media],"[NULL,NULL,NULL]",2
636,FAT,ouais . [media],"[NULL,NULL,NULL]",1
636,FAT,ouais . [media],"[NULL,NULL,NULL]",2
637,CHI,c'était pas c'était pas t'étais trompé ! [media],"[NULL,NULL,NULL]",1
637,CHI,c'était pas c'était pas t'étais trompé ! [media],"[NULL,NULL,NULL]",2
638,FAT,"et tu veux qu'on te , tu veux qu'on . [media]","[NULL,NULL,NULL]",1
638,FAT,"et tu veux qu'on te , tu veux qu'on . [media]","[NULL,NULL,NULL]",2
639,CHI,non l'autre ! [media],"[NULL,NULL,NULL]",1
639,CHI,non l'autre ! [media],"[NULL,NULL,NULL]",2
640,MOT,quel autre tu veux ? [media],"[NULL,NULL,NULL]",1
640,MOT,quel autre tu veux ? [media],"[NULL,NULL,NULL]",2
641,CHI,l'autre ! [media],"[NULL,NULL,NULL]",1
641,CHI,l'autre ! [media],"[NULL,NULL,NULL]",2
642,MOT,lequel ? [media],"[NULL,NULL,NULL]",1
642,MOT,lequel ? [media],"[NULL,NULL,NULL]",2
643,CHI,yyy . [media],"[NULL,NULL,NULL]",1
643,CHI,yyy . [media],"[NULL,NULL,NULL]",2
644,CHI,non celui-ci ! [media],"[NULL,NULL,NULL]",1
644,CHI,non celui-ci ! [media],"[NULL,NULL,NULL]",2
645,CHI,et pas l'autre ! [media],"[NULL,NULL,NULL]",1
645,CHI,et pas l'autre ! [media],"[NULL,NULL,NULL]",2
646,MOT,d'accord . [media],"[NULL,NULL,NULL]",1
646,MOT,d'accord . [media],"[NULL,NULL,NULL]",2
647,CHI,et celui-ci ! [media],"[NULL,NULL,NULL]",1
647,CHI,et celui-ci ! [media],"[NULL,NULL,NULL]",2
648,INV,tu sais ce que tu veux hein ! [media],"[NULL,NULL,NULL]",1
648,INV,tu sais ce que tu veux hein ! [media],"[NULL,NULL,NULL]",2
649,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",1
649,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",2
650,MOT,"ouh , c'est que ça sent le parfum d'Adrien là , tu sens ? [media]","[NULL,NULL,NULL]",1
650,MOT,"ouh , c'est que ça sent le parfum d'Adrien là , tu sens ? [media]","[NULL,NULL,NULL]",2
651,MOT,ou là là ça sent ! [media],"[NULL,NULL,NULL]",1
651,MOT,ou là là ça sent ! [media],"[NULL,NULL,NULL]",2
652,CHI,ah c'était mouillé ! [media],"[NULL,NULL,NULL]",1
652,CHI,ah c'était mouillé ! [media],"[NULL,NULL,NULL]",2
653,MOT,"tu mets du parfum , c'est pour qui , c'est pour tes copines ? [media]","[NULL,NULL,NULL]",1
653,MOT,"tu mets du parfum , c'est pour qui , c'est pour tes copines ? [media]","[NULL,NULL,NULL]",2
654,CHI,non c'est pour les garçons ! [media],"[NULL,NULL,NULL]",1
654,CHI,non c'est pour les garçons ! [media],"[NULL,NULL,NULL]",2
655,CHI,c'est pour les garçons ! [media],"[NULL,NULL,NULL]",1
655,CHI,c'est pour les garçons ! [media],"[NULL,NULL,NULL]",2
656,FAT,c'est pour les garçons que tu mets le parfum ? [media],"[NULL,NULL,NULL]",1
656,FAT,c'est pour les garçons que tu mets le parfum ? [media],"[NULL,NULL,NULL]",2
657,MOT,ah ben d'accord ! [media],"[NULL,NULL,NULL]",1
657,MOT,ah ben d'accord ! [media],"[NULL,NULL,NULL]",2
658,CHI,c'est pour des garçons ! [media],"[NULL,NULL,NULL]",1
658,CHI,c'est pour des garçons ! [media],"[NULL,NULL,NULL]",2
659,FAT,non non non non . [media],"[NULL,NULL,NULL]",1
659,FAT,non non non non . [media],"[NULL,NULL,NULL]",2
660,MOT,"c'est pour les garçons , tu t'appelles Farid toi aussi non ? [media]","[NULL,NULL,NULL]",1
660,MOT,"c'est pour les garçons , tu t'appelles Farid toi aussi non ? [media]","[NULL,NULL,NULL]",2
661,CHI,c'est pour les garçons ! [media],"[NULL,NULL,NULL]",1
661,CHI,c'est pour les garçons ! [media],"[NULL,NULL,NULL]",2
662,FAT,"non non non , c'est pas pour les garçons c'est pour les filles si tu mets . [media]","[NULL,NULL,NULL]",1
662,FAT,"non non non , c'est pas pour les garçons c'est pour les filles si tu mets . [media]","[NULL,NULL,NULL]",2
663,CHI,non c'est pour c'est pour c'est pour c'est pour les garçons ! [media],"[NULL,NULL,NULL]",1
663,CHI,non c'est pour c'est pour c'est pour c'est pour les garçons ! [media],"[NULL,NULL,NULL]",2
664,MOT,tiens tu te coiffes ? [media],"[NULL,NULL,NULL]",1
664,MOT,tiens tu te coiffes ? [media],"[NULL,NULL,NULL]",2
665,FAT,c'est pour les garçons d'accord . [media],"[NULL,NULL,NULL]",1
665,FAT,c'est pour les garçons d'accord . [media],"[NULL,NULL,NULL]",2
666,MOT,"est-ce que tu te peignes Adrien , tu te brosses , brosse toi les cheveux ! [media]","[NULL,NULL,NULL]",1
666,MOT,"est-ce que tu te peignes Adrien , tu te brosses , brosse toi les cheveux ! [media]","[NULL,NULL,NULL]",2
667,CHI,non non ! [media],"[NULL,NULL,NULL]",1
667,CHI,non non ! [media],"[NULL,NULL,NULL]",2
668,FAT,si si si si garde ça mon bonhomme ! [media],"[NULL,NULL,NULL]",1
668,FAT,si si si si garde ça mon bonhomme ! [media],"[NULL,NULL,NULL]",2
669,CHI,non non non non ! [media],"[NULL,NULL,NULL]",1
669,CHI,non non non non ! [media],"[NULL,NULL,NULL]",2
670,CHI,attends ! [media],"[NULL,NULL,NULL]",1
670,CHI,attends ! [media],"[NULL,NULL,NULL]",2
671,CHI,non non ! [media],"[NULL,NULL,NULL]",1
671,CHI,non non ! [media],"[NULL,NULL,NULL]",2
672,INV,non enlève pas la housse . [media],"[NULL,NULL,NULL]",1
672,INV,non enlève pas la housse . [media],"[NULL,NULL,NULL]",2
673,FAT,"l'enlève pas Adrien , faut pas l'enlever , attends ! [media]","[NULL,NULL,NULL]",1
673,FAT,"l'enlève pas Adrien , faut pas l'enlever , attends ! [media]","[NULL,NULL,NULL]",2
674,FAT,donne à papa ! [media],"[NULL,NULL,NULL]",1
674,FAT,donne à papa ! [media],"[NULL,NULL,NULL]",2
675,INV,tu la remets hein ! [media],"[NULL,NULL,NULL]",1
675,INV,tu la remets hein ! [media],"[NULL,NULL,NULL]",2
676,FAT,donne do lève toi mon bonhomme ! [media],"[NULL,NULL,NULL]",1
676,FAT,donne do lève toi mon bonhomme ! [media],"[NULL,NULL,NULL]",2
677,FAT,"papa il va , il va le réparer . [media]","[NULL,NULL,NULL]",1
677,FAT,"papa il va , il va le réparer . [media]","[NULL,NULL,NULL]",2
678,FAT,"regarde , donne le ! [media]","[NULL,NULL,NULL]",1
678,FAT,"regarde , donne le ! [media]","[NULL,NULL,NULL]",2
679,CHI,non c'est moi non c'est moi ! [media],"[NULL,NULL,NULL]",1
679,CHI,non c'est moi non c'est moi ! [media],"[NULL,NULL,NULL]",2
680,CHI,c'est moi ! [media],"[NULL,NULL,NULL]",1
680,CHI,c'est moi ! [media],"[NULL,NULL,NULL]",2
681,FAT,"c'est toi vas y alors , fais le , fais le , fais le , fais le ! [media]","[NULL,NULL,NULL]",1
681,FAT,"c'est toi vas y alors , fais le , fais le , fais le , fais le ! [media]","[NULL,NULL,NULL]",2
682,FAT,non c'est ce côté ! [media],"[NULL,NULL,NULL]",1
682,FAT,non c'est ce côté ! [media],"[NULL,NULL,NULL]",2
683,FAT,"non non c'est de ce côté , c'est ce . [media]","[NULL,NULL,NULL]",1
683,FAT,"non non c'est de ce côté , c'est ce . [media]","[NULL,NULL,NULL]",2
684,CHI,non c'est ce côté ! [media],"[NULL,NULL,NULL]",1
684,CHI,non c'est ce côté ! [media],"[NULL,NULL,NULL]",2
685,FAT,comme ça ! [media],"[NULL,NULL,NULL]",1
685,FAT,comme ça ! [media],"[NULL,NULL,NULL]",2
686,CHI,non non ! [media],"[NULL,NULL,NULL]",1
686,CHI,non non ! [media],"[NULL,NULL,NULL]",2
687,MOT,allez je te le laisse ! [media],"[NULL,NULL,NULL]",1
687,MOT,allez je te le laisse ! [media],"[NULL,NULL,NULL]",2
688,INV,faut mettre la housse Adrien ! [media],"[NULL,NULL,NULL]",1
688,INV,faut mettre la housse Adrien ! [media],"[NULL,NULL,NULL]",2
689,FAT,"attends regarde , donne à papa , donne , non non non non ! [media]","[NULL,NULL,NULL]",1
689,FAT,"attends regarde , donne à papa , donne , non non non non ! [media]","[NULL,NULL,NULL]",2
690,CHI,non c'est moi fait ! [media],"[NULL,NULL,NULL]",1
690,CHI,non c'est moi fait ! [media],"[NULL,NULL,NULL]",2
691,FAT,oui alors doucement ! [media],"[NULL,NULL,NULL]",1
691,FAT,oui alors doucement ! [media],"[NULL,NULL,NULL]",2
692,CHI,non non c'est moi fait c'est moi fait ! [media],"[NULL,NULL,NULL]",1
692,CHI,non non c'est moi fait c'est moi fait ! [media],"[NULL,NULL,NULL]",2
693,INV,c'est où la housse ? [media],"[NULL,NULL,NULL]",1
693,INV,c'est où la housse ? [media],"[NULL,NULL,NULL]",2
694,FAT,elle est où la housse Adrien ? [media],"[NULL,NULL,NULL]",1
694,FAT,elle est où la housse Adrien ? [media],"[NULL,NULL,NULL]",2
695,FAT,ah ouais je l'ai trouvée ! [media],"[NULL,NULL,NULL]",1
695,FAT,ah ouais je l'ai trouvée ! [media],"[NULL,NULL,NULL]",2
696,CHI,non c'est moi fait ! [media],"[NULL,NULL,NULL]",1
696,CHI,non c'est moi fait ! [media],"[NULL,NULL,NULL]",2
697,FAT,"doucement , si tu le fais , tu le fais doucement Adrien d'accord ? [media]","[NULL,NULL,NULL]",1
697,FAT,"doucement , si tu le fais , tu le fais doucement Adrien d'accord ? [media]","[NULL,NULL,NULL]",2
698,FAT,"doucement , tu le mets ? [media]","[NULL,NULL,NULL]",1
698,FAT,"doucement , tu le mets ? [media]","[NULL,NULL,NULL]",2
699,FAT,"vas y comme ça , continue , comme ça continue , voilà c'est bien mon bonhomme ! [media]","[NULL,NULL,NULL]",1
699,FAT,"vas y comme ça , continue , comme ça continue , voilà c'est bien mon bonhomme ! [media]","[NULL,NULL,NULL]",2
700,CHI,yyy . [media],"[NULL,NULL,NULL]",1
700,CHI,yyy . [media],"[NULL,NULL,NULL]",2
701,FAT,tu le donnes à papa maintenant ? [media],"[NULL,NULL,NULL]",1
701,FAT,tu le donnes à papa maintenant ? [media],"[NULL,NULL,NULL]",2
702,FAT,"voilà , hé regarde on va le mettre là , et il faut pas le toucher , non ! [media]","[NULL,NULL,NULL]",1
702,FAT,"voilà , hé regarde on va le mettre là , et il faut pas le toucher , non ! [media]","[NULL,NULL,NULL]",2
703,FAT,qu'est-ce tu fais Adrien ? [media],"[NULL,NULL,NULL]",1
703,FAT,qu'est-ce tu fais Adrien ? [media],"[NULL,NULL,NULL]",2
704,CHI,www . [media],"[NULL,NULL,NULL]",1
704,CHI,www . [media],"[NULL,NULL,NULL]",2
705,FAT,"oui mais c'est regarde , ici mon bonhomme ! [media]","[NULL,NULL,NULL]",1
705,FAT,"oui mais c'est regarde , ici mon bonhomme ! [media]","[NULL,NULL,NULL]",2
706,CHI,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
706,CHI,yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",2
707,FAT,alors il y a qui là ? [media],"[NULL,NULL,NULL]",1
707,FAT,alors il y a qui là ? [media],"[NULL,NULL,NULL]",2
708,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",1
708,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",2
709,FAT,tu lui coupes les ongles Elsa ? [media],"[NULL,NULL,NULL]",1
709,FAT,tu lui coupes les ongles Elsa ? [media],"[NULL,NULL,NULL]",2
710,FAT,tu lui coupes les ongles ? [media],"[NULL,NULL,NULL]",1
710,FAT,tu lui coupes les ongles ? [media],"[NULL,NULL,NULL]",2
711,FAT,tu lui coupes les ongles ? [media],"[NULL,NULL,NULL]",1
711,FAT,tu lui coupes les ongles ? [media],"[NULL,NULL,NULL]",2
712,FAT,et il est où son coupe ongle ? [media],"[NULL,NULL,NULL]",1
712,FAT,et il est où son coupe ongle ? [media],"[NULL,NULL,NULL]",2
713,FAT,allez on va se couper les ongles . [media],"[NULL,NULL,NULL]",1
713,FAT,allez on va se couper les ongles . [media],"[NULL,NULL,NULL]",2
714,CHI,ça c'est pour fièvre ! [media],"[NULL,NULL,NULL]",1
714,CHI,ça c'est pour fièvre ! [media],"[NULL,NULL,NULL]",2
715,FAT,"ça c'est pour la fièvre oui , t'as raison mon bonhomme ! [media]","[NULL,NULL,NULL]",1
715,FAT,"ça c'est pour la fièvre oui , t'as raison mon bonhomme ! [media]","[NULL,NULL,NULL]",2
716,FAT,et est-ce . [media],"[NULL,NULL,NULL]",1
716,FAT,et est-ce . [media],"[NULL,NULL,NULL]",2
717,CHI,c'est pas là ! [media],"[NULL,NULL,NULL]",1
717,CHI,c'est pas là ! [media],"[NULL,NULL,NULL]",2
718,CHI,c'est pas là ! [media],"[NULL,NULL,NULL]",1
718,CHI,c'est pas là ! [media],"[NULL,NULL,NULL]",2
719,FAT,c'est pas grave ! [media],"[NULL,NULL,NULL]",1
719,FAT,c'est pas grave ! [media],"[NULL,NULL,NULL]",2
720,FAT,ça gêne . [media],"[NULL,NULL,NULL]",1
720,FAT,ça gêne . [media],"[NULL,NULL,NULL]",2
721,CHI,je veux ! [media],"[NULL,NULL,NULL]",1
721,CHI,je veux ! [media],"[NULL,NULL,NULL]",2
722,FAT,ouais mais c'est pourri de t'façons ! [media],"[NULL,NULL,NULL]",1
722,FAT,ouais mais c'est pourri de t'façons ! [media],"[NULL,NULL,NULL]",2
723,CHI,non c'est pas pourri ! [media],"[NULL,NULL,NULL]",1
723,CHI,non c'est pas pourri ! [media],"[NULL,NULL,NULL]",2
724,CHI,je veux ! [media],"[NULL,NULL,NULL]",1
724,CHI,je veux ! [media],"[NULL,NULL,NULL]",2
725,INV,est-ce que tu peux rapprocher le micro plus près de sa bouche ? [media],"[NULL,NULL,NULL]",1
725,INV,est-ce que tu peux rapprocher le micro plus près de sa bouche ? [media],"[NULL,NULL,NULL]",2
726,INV,c'est quoi ? [media],"[NULL,NULL,NULL]",1
726,INV,c'est quoi ? [media],"[NULL,NULL,NULL]",2
727,INV,c'est quoi ? [media],"[NULL,NULL,NULL]",1
727,INV,c'est quoi ? [media],"[NULL,NULL,NULL]",2
728,FAT,"c'est qui Adrien , dis , dis à papa qui est-ce que c'est ! [media]","[NULL,NULL,NULL]",1
728,FAT,"c'est qui Adrien , dis , dis à papa qui est-ce que c'est ! [media]","[NULL,NULL,NULL]",2
729,FAT,c'est qui là ? [media],"[NULL,NULL,NULL]",1
729,FAT,c'est qui là ? [media],"[NULL,NULL,NULL]",2
730,FAT,de l'autre côté ? [media],"[NULL,NULL,NULL]",1
730,FAT,de l'autre côté ? [media],"[NULL,NULL,NULL]",2
731,FAT,"tu te souviens , de qui c'est , de l'autre côté ? [media]","[NULL,NULL,NULL]",1
731,FAT,"tu te souviens , de qui c'est , de l'autre côté ? [media]","[NULL,NULL,NULL]",2
732,CHI,non je montre ! [media],"[NULL,NULL,NULL]",1
732,CHI,non je montre ! [media],"[NULL,NULL,NULL]",2
733,CHI,je montre ! [media],"[NULL,NULL,NULL]",1
733,CHI,je montre ! [media],"[NULL,NULL,NULL]",2
734,FAT,tu me montres oui ! [media],"[NULL,NULL,NULL]",1
734,FAT,tu me montres oui ! [media],"[NULL,NULL,NULL]",2
735,FAT,et qui est-ce que c'est là ? [media],"[NULL,NULL,NULL]",1
735,FAT,et qui est-ce que c'est là ? [media],"[NULL,NULL,NULL]",2
736,CHI,non montre pas ! [media],"[NULL,NULL,NULL]",1
736,CHI,non montre pas ! [media],"[NULL,NULL,NULL]",2
737,FAT,"comment , qu'est-ce qui est marqué là ? [media]","[NULL,NULL,NULL]",1
737,FAT,"comment , qu'est-ce qui est marqué là ? [media]","[NULL,NULL,NULL]",2
738,CHI,non a yyy yyy Adrien ! [media],"[NULL,NULL,NULL]",1
738,CHI,non a yyy yyy Adrien ! [media],"[NULL,NULL,NULL]",2
739,FAT,où est-ce que c'est marqué Adrien ? [media],"[NULL,NULL,NULL]",1
739,FAT,où est-ce que c'est marqué Adrien ? [media],"[NULL,NULL,NULL]",2
740,CHI,là ! [media],"[NULL,NULL,NULL]",1
740,CHI,là ! [media],"[NULL,NULL,NULL]",2
741,FAT,"non c'est ici , Adrien ! [media]","[NULL,NULL,NULL]",1
741,FAT,"non c'est ici , Adrien ! [media]","[NULL,NULL,NULL]",2
742,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",1
742,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",2
743,FAT,là c'est marqué bisous ! [media],"[NULL,NULL,NULL]",1
743,FAT,là c'est marqué bisous ! [media],"[NULL,NULL,NULL]",2
744,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",1
744,CHI,yyy yyy . [media],"[NULL,NULL,NULL]",2
745,FAT,"pour Adrien , bisous , et c'est qui ? [media]","[NULL,NULL,NULL]",1
745,FAT,"pour Adrien , bisous , et c'est qui ? [media]","[NULL,NULL,NULL]",2
746,FAT,comment il s'appelle lui là ? [media],"[NULL,NULL,NULL]",1
746,FAT,comment il s'appelle lui là ? [media],"[NULL,NULL,NULL]",2
747,FAT,tu te souviens ? [media],"[NULL,NULL,NULL]",1
747,FAT,tu te souviens ? [media],"[NULL,NULL,NULL]",2
748,CHI,c'est Léo ! [media],"[NULL,NULL,NULL]",1
748,CHI,c'est Léo ! [media],"[NULL,NULL,NULL]",2
749,FAT,"c'est Leo , oui , oui ! [media]","[NULL,NULL,NULL]",1
749,FAT,"c'est Leo , oui , oui ! [media]","[NULL,NULL,NULL]",2
750,CHI,Léo ! [media],"[NULL,NULL,NULL]",1
750,CHI,Léo ! [media],"[NULL,NULL,NULL]",2
751,FAT,Léo ! [media],"[NULL,NULL,NULL]",1
751,FAT,Léo ! [media],"[NULL,NULL,NULL]",2
752,CHI,hé Léo ! [media],"[NULL,NULL,NULL]",1
752,CHI,hé Léo ! [media],"[NULL,NULL,NULL]",2
753,INV,"fais voir , wouah ! [media]","[NULL,NULL,NULL]",1
753,INV,"fais voir , wouah ! [media]","[NULL,NULL,NULL]",2
754,CHI,là ! [media],"[NULL,NULL,NULL]",1
754,CHI,là ! [media],"[NULL,NULL,NULL]",2
755,CHI,là ! [media],"[NULL,NULL,NULL]",1
755,CHI,là ! [media],"[NULL,NULL,NULL]",2
756,INV,wouah ! [media],"[NULL,NULL,NULL]",1
756,INV,wouah ! [media],"[NULL,NULL,NULL]",2
757,FAT,"il est de l'autre côté , il est là aussi , regarde ! [media]","[NULL,NULL,NULL]",1
757,FAT,"il est de l'autre côté , il est là aussi , regarde ! [media]","[NULL,NULL,NULL]",2
758,CHI,est là aussi ! [media],"[NULL,NULL,NULL]",1
758,CHI,est là aussi ! [media],"[NULL,NULL,NULL]",2
759,CHI,moi j'ai vu ! [media],"[NULL,NULL,NULL]",1
759,CHI,moi j'ai vu ! [media],"[NULL,NULL,NULL]",2
760,FAT,tu l'as vu ? [media],"[NULL,NULL,NULL]",1
760,FAT,tu l'as vu ? [media],"[NULL,NULL,NULL]",2
761,CHI,oui ! [media],"[NULL,NULL,NULL]",1
761,CHI,oui ! [media],"[NULL,NULL,NULL]",2
762,FAT,"allez tu donnes les , tes ongles ? [media]","[NULL,NULL,NULL]",1
762,FAT,"allez tu donnes les , tes ongles ? [media]","[NULL,NULL,NULL]",2
763,CHI,moi j'ai moi j'ai pas vu ! [media],"[NULL,NULL,NULL]",1
763,CHI,moi j'ai moi j'ai pas vu ! [media],"[NULL,NULL,NULL]",2
764,CHI,hé j'ai pas vu ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]",1
764,CHI,hé j'ai pas vu ? [media],"[NULL,NULL,NULL]",2
765,FAT,t'as pas vu Léo ? [media],"[NULL,NULL,NULL]",1
765,FAT,t'as pas vu Léo ? [media],"[NULL,NULL,NULL]",2
766,CHI,non ! [media],"[NULL,NULL,NULL]",1
766,CHI,non ! [media],"[NULL,NULL,NULL]",2
767,FAT,tu t'en souviens plus ? [media],"[NULL,NULL,NULL]",1
767,FAT,tu t'en souviens plus ? [media],"[NULL,NULL,NULL]",2
768,CHI,non ! [media],"[NULL,NULL,NULL]",1
768,CHI,non ! [media],"[NULL,NULL,NULL]",2
769,FAT,"mais si , à la , à la mer t'avais vu ! [media]","[NULL,NULL,NULL]",1
769,FAT,"mais si , à la , à la mer t'avais vu ! [media]","[NULL,NULL,NULL]",2
770,CHI,attends attends ! [media],"[NULL,NULL,NULL]",1
770,CHI,attends attends ! [media],"[NULL,NULL,NULL]",2
771,FAT,"alors il y en a combien des ongles , un . [media]","[NULL,NULL,NULL]",1
771,FAT,"alors il y en a combien des ongles , un . [media]","[NULL,NULL,NULL]",2
772,FAT,deux . [media],"[NULL,NULL,NULL]",1
772,FAT,deux . [media],"[NULL,NULL,NULL]",2
773,FAT,"donne à papa , donne à papa ! [media]","[NULL,NULL,NULL]",1
773,FAT,"donne à papa , donne à papa ! [media]","[NULL,NULL,NULL]",2
774,FAT,donne ! [media],"[NULL,NULL,NULL]",1
774,FAT,donne ! [media],"[NULL,NULL,NULL]",2
775,FAT,trois . [media],"[NULL,NULL,NULL]",1
775,FAT,trois . [media],"[NULL,NULL,NULL]",2
776,FAT,c'est bon papa il l'a ! [media],"[NULL,NULL,NULL]",1
776,FAT,c'est bon papa il l'a ! [media],"[NULL,NULL,NULL]",2
777,FAT,quatre . [media],"[NULL,NULL,NULL]",1
777,FAT,quatre . [media],"[NULL,NULL,NULL]",2
